osmid,y,x,street_count,highway,ref,geometry
183392855,38.9301364,-76.0125717,4,,,POINT (1593224.0454209768 461655.4556505179)
183398240,38.9332405,-76.029295,5,,,POINT (1588454.989590579 462734.8866766891)
183405572,38.9180413,-75.9516172,3,,,POINT (1610613.395503434 457444.0489074866)
183408050,38.917706,-75.952984,3,,,POINT (1610225.9395583132 457317.4776972676)
183414611,38.919411,-75.955735,3,,,POINT (1609436.1692415967 457929.4327589904)
183414614,38.9185896,-75.9560543,1,,,POINT (1609348.7505963088 457629.25943901244)
183426321,38.9154528,-75.9492438,1,,,POINT (1611299.4817827959 456509.1437879784)
183426327,38.918028,-75.949956,3,,,POINT (1611086.0648379617 457444.6375246586)
252665255,38.9822112,-76.1592055,3,,,POINT (1551338.2716848552 480202.7432497725)
393514549,38.9845689,-76.3157805,3,,,POINT (1506824.7396591157 480689.64142508886)
393515086,38.9495625,-76.2095385,3,,,POINT (1537133.9369257141 468184.59248544264)
393515260,38.9507157,-76.2106773,3,,,POINT (1536806.4492967157 468601.7723940261)
393515677,38.9532621,-76.2123772,3,,,POINT (1536315.031775802 469524.9670937524)
393515704,38.948766,-76.170717,3,,,POINT (1548176.7536658887 467992.46355408477)
393515892,38.9547889,-76.1709502,3,,,POINT (1548090.5141411019 470185.32444889)
393515915,38.964416,-76.172537,3,,,POINT (1547607.5080554301 473687.3032341574)
393651884,39.0370937,-76.0591251,1,,,POINT (1579580.1720806242 500467.8638345061)
393651890,39.0369722,-76.059655,1,,,POINT (1579430.1203570012 500422.0639875644)
522278304,39.1407916,-75.9256726,4,,,POINT (1617039.9335170086 538651.7659799269)
522278305,39.1229042,-75.9425638,4,traffic_signals,5849,POINT (1612324.8479107611 532081.374086222)
522278306,39.0979291,-75.9593681,4,traffic_signals,,POINT (1607661.4254362525 522930.8780707518)
522278316,39.2001861,-75.8986627,3,,,POINT (1624439.2685435528 560374.1709177233)
522278319,39.2015118,-75.8966552,3,,,POINT (1625002.3057009745 560863.8562474549)
522278344,39.1994058,-75.9028184,3,,,POINT (1623265.0672574248 560075.8069749797)
522278392,39.2001015,-75.8998017,3,motorway_junction,,POINT (1624116.8770634958 560339.4677694126)
522278398,39.2413236,-75.874174,4,,,POINT (1631193.935702634 575441.0076073171)
541453157,39.0259282,-76.0488413,3,,,POINT (1582543.4485843033 496431.78737910715)
541453197,39.0258182,-76.0506008,3,,,POINT (1582044.0364775339 496386.5234807811)
541453210,39.0247522,-76.0505085,3,,,POINT (1582074.2946378286 495998.57171113405)
541453225,39.0266133,-76.0509192,3,,,POINT (1581950.5764920306 496675.1489393634)
541453262,39.0246639,-76.0523603,1,turning_circle,,POINT (1581548.5708690337 495960.9475293951)
541453267,39.0247287,-76.0492709,1,turning_circle,,POINT (1582425.959954202 495993.6725437442)
541453282,39.026257,-76.0517013,1,turning_circle,,POINT (1581729.7520562545 496543.0797391144)
541453320,39.0314632,-76.0509179,1,turning_circle,,POINT (1581932.5820411418 498441.4300186673)
640596433,38.9766563,-76.3119661,3,motorway_junction,38A,POINT (1507930.6898460109 477816.0692176654)
640596451,38.9759909,-76.3090981,3,,,POINT (1508747.8337388805 477579.8926271356)
640596455,38.9762275,-76.3093609,3,motorway_junction,38A,POINT (1508672.4728337203 477665.4955058405)
640596459,38.9769574,-76.3104057,3,,,POINT (1508373.4491523851 477929.07505998254)
640596463,38.9767207,-76.3114866,3,,,POINT (1508066.824345243 477840.55103363044)
640596475,38.9795304,-76.3213692,4,traffic_signals,,POINT (1505249.81100181 478842.7899057311)
640596487,38.980065,-76.3266562,3,motorway_junction,37,POINT (1503745.4551556148 479026.35899667017)
640596498,38.9783273,-76.3211774,3,,,POINT (1505307.59163256 478405.03330269986)
640596506,38.97789,-76.3174752,3,,,POINT (1506361.2131111969 478253.61862728006)
640596508,38.9783419,-76.3181868,3,motorway_junction,37,POINT (1506157.6949208546 478416.68623363174)
640596524,38.9803055,-76.3265661,3,,,POINT (1503770.421276672 479114.1366818449)
640596564,38.975089,-76.3040408,3,,,POINT (1510188.0308655982 477262.3475544588)
640596594,38.9757527,-76.3104749,3,,,POINT (1508357.0911837963 477490.18238538346)
640596669,38.9775794,-76.3117844,3,,,POINT (1507979.808670707 478152.6458191658)
640596799,38.9761533,-76.3110291,3,,,POINT (1508198.4410996353 477634.88880436006)
640615882,38.974819,-76.2684841,3,,,POINT (1520297.0141017288 477243.04777397617)
640615889,38.9746021,-76.2697702,3,,,POINT (1519932.0276989804 477161.12721117603)
640615927,38.9494833,-76.2753433,3,,,POINT (1518420.2958867177 468000.44810928724)
640615933,38.9759387,-76.2810382,3,,,POINT (1516724.8646638347 477622.48046139476)
640615951,38.9757052,-76.2821902,3,,,POINT (1516398.0423935493 477534.8642557646)
640615970,38.9744935,-76.2706101,3,motorway_junction,40A,POINT (1519693.5724182115 477119.66702810326)
640615989,38.9739599,-76.2693115,3,,,POINT (1520064.3014831804 476928.2864230579)
640616002,38.974037,-76.2676875,3,,,POINT (1520525.759794359 476960.0652046325)
640616010,38.9742237,-76.2673696,3,motorway_junction,40A,POINT (1520615.5891181254 477028.7850318704)
640616037,38.9754769,-76.2822022,3,motorway_junction,39B,POINT (1516395.2847969802 477451.69223502744)
640616047,38.9749775,-76.2807029,3,,,POINT (1516822.9421771439 477273.1693743486)
640616066,38.9752256,-76.278934,3,,,POINT (1517325.0986609745 477367.492801894)
640616070,38.9754529,-76.2789299,3,motorway_junction,39B,POINT (1517325.610339285 477450.28298479615)
640616104,38.9757073,-76.2918045,3,motorway_junction,39A,POINT (1513664.8697704067 477514.28147769446)
640616138,38.9758938,-76.2891357,3,,,POINT (1514423.031262593 477588.100401395)
640616152,38.9744311,-76.2832846,3,,,POINT (1516090.5680564956 477068.4018020044)
640616155,38.9742472,-76.2819281,3,,,POINT (1516476.7293614491 477004.45735486614)
640616240,38.9745986,-76.2826187,3,,,POINT (1516279.3949731814 477130.8910503264)
640616269,38.9761024,-76.2885054,3,motorway_junction,39A,POINT (1514601.621265656 477665.4669840715)
640616276,38.9763381,-76.2897714,3,,,POINT (1514241.0550972477 477748.50470457994)
640616284,38.9759596,-76.2912534,4,motorway_junction,,POINT (1513820.8239105723 477607.38325994194)
640616320,38.9751015,-76.2964448,3,motorway_junction,,POINT (1512347.4184128495 477283.45294626255)
640616329,38.9748148,-76.2987233,3,motorway_junction,,POINT (1511700.4792878532 477174.0546577247)
640616332,38.9747992,-76.300342,3,,,POINT (1511240.350286431 477164.8422271819)
640616364,38.9750927,-76.2974904,2,,,POINT (1512050.195671679 477277.9588419502)
640616381,38.9749891,-76.2995353,4,,,POINT (1511469.1525797166 477235.76122371707)
640616439,38.9783675,-76.2874212,3,,,POINT (1514903.3981009785 478492.8046259265)
640616505,38.9744811,-76.2827991,3,,,POINT (1516228.4460334573 477087.69543792156)
640616543,38.976468,-76.2948255,3,,,POINT (1512803.9151207798 477784.6748103313)
640628907,38.9714211,-76.251494,3,,,POINT (1525137.1790299509 476044.71557856066)
640628982,38.972274,-76.2541356,3,motorway_junction,41,POINT (1524383.6404438089 476349.1875760347)
640628989,38.9726431,-76.2576252,3,,,POINT (1523390.473816868 476475.52389198774)
640629076,38.9721999,-76.254959,3,,,POINT (1524149.7727825867 476320.2894034088)
640629099,38.9729882,-76.2553144,3,,,POINT (1524046.3924843073 476606.55723657034)
640629187,38.972862,-76.2623177,3,,,POINT (1522055.7849283395 476544.4308788042)
640629199,38.9729538,-76.2609752,3,,,POINT (1522437.1764368622 476580.9506826035)
640629235,38.972533,-76.2584227,3,motorway_junction,41,POINT (1523164.0759654252 476433.5835793295)
640629360,38.9735174,-76.2644851,3,motorway_junction,40B,POINT (1521437.6869141164 476778.1503468673)
640658659,38.9633791,-76.2154466,3,motorway_junction,43B,POINT (1535410.523235878 473201.9536773829)
640658728,38.9635233,-76.2110033,3,,,POINT (1536673.427002047 473265.3583595784)
640658740,38.9655703,-76.2075876,3,,,POINT (1537638.1349028195 474019.2663075569)
640658816,38.961323,-76.2125389,3,,,POINT (1536243.7252576367 472460.26226443745)
640658840,38.9625112,-76.2114701,3,,,POINT (1536543.8865858389 472895.6153901375)
640658873,38.9633069,-76.2140338,3,,,POINT (1535812.4492588108 473179.11466859793)
640658896,38.9648155,-76.2208278,3,motorway_junction,43A,POINT (1533876.0278953817 473711.97139808675)
640658932,38.9651284,-76.2222327,3,,,POINT (1533475.6113537324 473822.5200655548)
640659109,38.9602777,-76.2169817,1,turning_circle,,POINT (1534983.7385082867 472068.70858091285)
640659189,38.9648201,-76.2219797,3,motorway_junction,43A,POINT (1533548.501748762 473710.85327522777)
640659239,38.9645307,-76.2206806,3,,,POINT (1533918.7657403336 473608.60737625085)
640659271,38.9684056,-76.237931,3,motorway_junction,42,POINT (1529002.2731561342 474978.4011751496)
640659277,38.9678134,-76.2371653,3,,,POINT (1529221.771044393 474764.54569283966)
640659286,38.9681752,-76.2363534,3,motorway_junction,42,POINT (1529451.5013936723 474898.23985255056)
640659334,38.9688863,-76.2373052,3,,,POINT (1529178.731233602 475154.9535781151)
640659405,38.9685214,-76.2378895,3,,,POINT (1529013.7199060714 475020.6729654328)
640659425,38.9603474,-76.2125138,3,,,POINT (1536253.9271485778 472105.0207026652)
640660142,38.9680747,-76.2365083,3,,,POINT (1529407.7678686131 474861.27031774353)
640660278,38.9702522,-76.242923,3,,,POINT (1527577.4234209373 475639.1068517124)
640660639,38.9700804,-76.2452734,2,,,POINT (1526909.7170971197 475571.00557199836)
640660723,38.9692673,-76.2456221,1,,,POINT (1526813.0278273723 475274.0623500224)
640685745,38.9633585,-76.1985514,3,,,POINT (1540214.376341096 473236.18165093916)
640685754,38.9649532,-76.1932487,3,motorway_junction,45A,POINT (1541716.951402796 473830.23442139104)
640685797,38.9655286,-76.19161,3,,,POINT (1542181.0138926727 474043.9105106799)
640685807,38.9656522,-76.1919456,3,motorway_junction,45A,POINT (1542085.1978024372 474088.0794685442)
640685822,38.965832,-76.1927657,3,,,POINT (1541851.4487041896 474151.4977110908)
640685842,38.9652574,-76.1930667,3,,,POINT (1541767.7186776951 473941.4780750548)
640685870,38.9672135,-76.194684,3,,,POINT (1541301.6022463625 474649.80775943433)
640685876,38.9661014,-76.192925,3,,,POINT (1541805.2893650294 474249.20976585365)
640685882,38.9630478,-76.1986809,3,motorway_junction,44B,POINT (1540178.5490868697 473122.70487738)
640685893,38.9629206,-76.1976312,3,,,POINT (1540477.4170470338 473079.0016664601)
640685909,38.9634391,-76.1975593,3,,,POINT (1540496.2004787736 473268.0133575658)
640685915,38.9636366,-76.1977532,3,motorway_junction,44B,POINT (1540440.4371593585 473339.4561260397)
640686057,38.9615817,-76.2035857,3,,,POINT (1538788.6271073818 472576.5629060508)
640686085,38.9657364,-76.1902912,1,,,POINT (1542555.3031930448 474122.9121548828)
640686208,38.9700028,-76.2005656,1,turning_circle,,POINT (1539620.4909898117 475650.9433387443)
640686283,38.9618152,-76.203811,3,motorway_junction,44A,POINT (1538723.824603681 472661.04225326533)
640686312,38.9616985,-76.2052809,3,,,POINT (1538306.2510390277 472614.8994907017)
640686321,38.9614649,-76.2053506,3,motorway_junction,44A,POINT (1538287.173452043 472529.65237962554)
640686392,38.9589598,-76.2029573,3,,,POINT (1538975.6407562306 471623.2552808705)
640686662,38.969494,-76.1810713,3,,,POINT (1545164.415051357 475514.77181290026)
640712406,38.9849701,-76.161508,3,,,POINT (1550674.552189624 481201.4848846166)
640712416,38.9845831,-76.161812,3,,,POINT (1550589.437007892 481059.75007243024)
640712427,38.984754,-76.1613677,4,traffic_signals,,POINT (1550715.1542355844 481123.14991072926)
640712478,38.974425,-76.1751499,3,,,POINT (1546831.6620568323 477325.74401064444)
640712479,38.9845821,-76.1612297,4,traffic_signals,,POINT (1550754.9548577568 481060.90616233455)
640712480,38.9849332,-76.1603396,3,,,POINT (1551006.7831046288 481191.0989358418)
640712488,38.9843482,-76.1610627,3,,,POINT (1550803.2062376135 480976.15849799075)
640712496,38.9853124,-76.1599295,3,,,POINT (1551122.079547268 481330.27196380106)
640712504,38.9838569,-76.1629944,3,motorway_junction,,POINT (1550255.7734237364 480792.1920181089)
640712536,38.9815635,-76.1611133,3,,,POINT (1550798.1432509597 479961.8688237394)
640712542,38.9818524,-76.1589015,5,traffic_signals,,POINT (1551425.888295359 480072.8682907173)
640712549,38.9817702,-76.1578149,3,,,POINT (1551735.0342992707 480045.7796843026)
640712565,38.9817171,-76.1647798,3,,,POINT (1549755.4113872845 480008.25158918224)
640712572,38.981467,-76.1653317,3,,,POINT (1549599.3643117605 479915.73297852423)
640712580,38.9815198,-76.1644672,3,motorway_junction,,POINT (1549844.9269229136 479937.210221684)
640712592,38.9814862,-76.1649762,3,,,POINT (1549700.3530732535 479923.64957520994)
640712597,38.9813216,-76.1651246,4,,,POINT (1549658.7178568526 479863.3182063929)
640712599,38.9809446,-76.1654654,4,,,POINT (1549563.0986703825 479725.1330893728)
640712612,38.9813618,-76.1644904,3,,,POINT (1549838.8588677759 479879.60797594866)
640712628,38.9817265,-76.1608698,3,,,POINT (1550866.8135883699 480021.86779859377)
640712631,38.9797282,-76.1700259,3,motorway_junction,,POINT (1548270.7707450902 479270.3144146643)
640712646,38.9812769,-76.1658215,3,motorway_junction,,POINT (1549460.7687583847 479845.2279638305)
640712731,38.9823296,-76.1593095,3,,,POINT (1551308.3123613268 480245.5909630428)
640712788,38.9690111,-76.1826163,3,motorway_junction,45B,POINT (1544726.7409666036 475334.96820819954)
640712792,38.9672553,-76.187378,3,,,POINT (1543378.655964753 474683.4386650049)
640713016,38.9666962,-76.1882708,3,motorway_junction,45B,POINT (1543126.6323314977 474477.56226017134)
640723642,38.9873633,-76.1524253,3,,,POINT (1553248.1353946514 482096.90408172645)
640723650,38.9877047,-76.1523461,3,,,POINT (1553269.491986638 482221.44728193054)
640723668,38.9879362,-76.1534675,3,,,POINT (1552949.9746671694 482302.7993679295)
640723680,38.9876076,-76.1533783,3,,,POINT (1552976.437787245 482183.3619149083)
640723691,38.9889775,-76.1486035,3,,,POINT (1554328.9274947387 482694.8866783801)
640723700,38.9892798,-76.1483516,3,,,POINT (1554399.4965918567 482805.6489065405)
640723732,38.9868182,-76.1550701,3,,,POINT (1552498.2377861498 481891.41570340557)
640723735,38.9875676,-76.1527586,4,traffic_signals,,POINT (1553152.7105425696 482170.42851143226)
640723780,38.9877205,-76.153021,4,traffic_signals,,POINT (1553077.6117995807 482225.42093751393)
640723782,38.9883458,-76.1511147,3,,,POINT (1553617.3215353284 482458.18130278663)
640723821,38.9892814,-76.1491503,1,,,POINT (1554172.4818037662 482804.1147313119)
640723864,38.9873855,-76.1540422,3,,,POINT (1552788.4868246433 482100.72609596583)
640781221,39.2569476,-75.8653404,4,traffic_signals,,POINT (1633624.9574564337 581162.2463371855)
640782011,39.0139466,-76.0891568,4,traffic_signals,,POINT (1571134.3652788592 491951.4150959383)
640782038,38.9965741,-76.1289033,4,traffic_signals,,POINT (1559901.8062024126 485514.30927902454)
640782047,38.9913687,-76.1419761,4,traffic_signals,,POINT (1556204.4126789125 483583.37212696107)
640782224,39.1732024,-75.9174913,4,,,POINT (1619220.2684215987 550482.982250318)
640782450,39.0270013,-76.0241648,3,,,POINT (1589549.2199441958 496896.58501514)
640782520,39.0131156,-76.0761055,3,,,POINT (1574845.6048623275 491686.0397745179)
640782527,39.0132393,-76.0748319,3,,,POINT (1575207.0114767363 491734.7547582194)
640782532,39.0151756,-76.0695162,3,,,POINT (1576710.1502547928 492455.28289335535)
640782606,39.0137173,-76.0891356,3,traffic_signals,,POINT (1571141.2219561788 491867.96671997843)
649909286,39.0380427,-76.0626982,1,,,POINT (1578561.7553131173 500803.03938776907)
649909287,39.0383249,-76.0625357,3,,,POINT (1578606.854153079 500906.2876356415)
649909293,39.0376291,-76.0605898,3,,,POINT (1579162.1466085832 500658.56631705526)
649909340,39.0478701,-76.0530412,3,,,POINT (1581267.4692532092 504410.38421531883)
649909341,39.0468142,-76.053647,3,,,POINT (1581099.4165910338 504024.05192888266)
649909359,39.0455729,-76.052592,1,turning_circle,,POINT (1581403.7190068595 503575.09087240684)
649909376,39.0460115,-76.0552341,1,turning_circle,,POINT (1580651.719797877 503727.04794285377)
649909481,39.0372306,-76.0595082,4,,,POINT (1579470.846488302 500516.6000709771)
652636879,39.0927841,-75.8757708,3,,,POINT (1631407.9512912421 521338.44873112405)
652636976,39.0922519,-75.876432,3,,,POINT (1631222.6873900732 521142.3187123869)
652645374,39.1711,-75.9891328,4,,,POINT (1598919.5656647345 549484.42281583)
652650644,39.0854817,-75.9372265,3,,,POINT (1613997.6260497128 518470.06917244213)
652650653,39.0851329,-75.9372323,3,,,POINT (1613997.4587338252 518343.0212186226)
652650661,39.072893,-75.933584,1,turning_circle,,POINT (1615085.0463713857 513897.4812034597)
652650713,39.0893956,-75.9533359,1,,,POINT (1609408.900615116 519842.6382466788)
652654404,39.0257202,-76.0709763,3,,,POINT (1576256.2273729478 496291.2800424082)
652654405,39.0246695,-76.0733754,3,,,POINT (1575578.5852266042 495901.6996451842)
652654406,39.0245409,-76.0736382,3,,,POINT (1575504.4042542106 495854.10722900863)
652654414,39.0261482,-76.071282,3,,,POINT (1576167.799578324 496446.2692671097)
652654415,39.0262648,-76.0710318,3,,,POINT (1576238.4427836726 496489.4569039669)
652654416,39.0265788,-76.0703195,3,,,POINT (1576439.6238073201 496605.8722026382)
652654426,39.0290385,-76.0670718,3,,,POINT (1577353.0505636812 497511.08003361925)
652654464,39.0225558,-76.0707016,3,,,POINT (1576345.9949735284 495139.6352776285)
652654467,39.022515,-76.0705141,3,,,POINT (1576399.412851023 495125.31869494263)
652654469,39.0236609,-76.0708459,3,,,POINT (1576300.9045043036 495541.682953199)
652654480,39.0237369,-76.0706779,3,,,POINT (1576348.3488453063 495569.8471260902)
652654483,39.0258303,-76.0659639,3,,,POINT (1577679.7183510994 496345.907525523)
652654484,39.0245507,-76.0688519,4,,,POINT (1576864.0625160928 495871.5100449518)
652654487,39.0241251,-76.0698188,4,,,POINT (1576590.9645481566 495713.71093615453)
652654524,39.0227761,-76.0683231,3,,,POINT (1577020.8803836154 495226.75358202547)
652655002,39.0315835,-76.0769815,3,,,POINT (1574528.7034364173 498409.32650389103)
709824500,38.9860429,-76.164388,1,turning_circle,,POINT (1549852.3612477167 481584.68101013603)
